transaction_id,customer_id,product,category,quantity,price,revenue,date,region
89358,19642,Laptop,Electronics,4,445.32,1781.28,2023-07-25,East
89359,11959,Keyboard,Accessories,5,333.37,1666.85,2023-01-17,South
89360,89386,Keyboard,Accessories,2,312.59,625.18,2024-09-22,
89361,68734,Camera,Electronics,4,409.14,1636.56,2023-05-24,West
89362,34300,Headphones,Accessories,1,28.58,28.58,2023-03-28,West
89363,57496,Monitor,Electronics,2,277.59,555.18,2024-10-29,South
89364,50112,Headphones,Accessories,7,80.38,562.66,2023-03-18,West
89365,10856,Mouse,Accessories,7,56.03,392.21,2024-05-01,South
89366,75711,Headphones,Accessories,9,457.88,4120.92,2023-04-25,North
89367,11135,Keyboard,Accessories,7,170.63,1194.41,2024-12-19,West
89368,57398,Laptop,Electronics,4,331.23,1324.92,2023-11-21,North
89369,30003,Printer,Office,3,145.72,437.16,2023-11-05,South
89370,44222,Phone,Electronics,4,49.63,198.52,2024-02-13,Central
89371,47837,Headphones,Accessories,9,,0.0,2024-07-09,East
89372,44081,Mouse,Accessories,6,122.29,733.74,2024-06-30,South
89373,23044,Phone,Electronics,6,475.8,2854.8,2024-08-19,South
89374,9246,Mouse,Accessories,5,42.86,214.3,2023-01-29,North
89375,14002,Tablet,Electronics,8,419.64,3357.12,2024-10-01,Central
89376,72993,Speaker,Audio,7,399.79,2798.53,2024-09-09,West
89377,10537,Keyboard,Accessories,9,281.27,2531.43,2024-02-15,West
89378,51103,Keyboard,Accessories,9,226.28,2036.52,2023-02-16,North
89379,31205,Tablet,Electronics,7,52.85,369.95,2024-10-12,East
89380,69880,Camera,Electronics,3,37.6,112.8,2024-12-14,Central
89381,63331,Phone,Electronics,9,357.89,3221.01,2024-03-31,East
89382,19203,Mouse,Accessories,8,73.22,585.76,2024-12-11,South
89383,68158,Camera,Electronics,4,378.76,1515.04,2023-04-15,West
89384,66177,Keyboard,Accessories,5,428.53,2142.65,2023-01-28,East
89385,29003,Headphones,Accessories,8,38.18,305.44,2024-03-06,North
89386,84324,Printer,Office,9,81.27,731.43,2023-09-28,
89387,44617,Laptop,Electronics,8,177.95,1423.6,2024-09-04,East
89388,4385,Phone,Electronics,2,94.83,189.66,2023-12-01,West
89389,63217,Keyboard,Accessories,8,28.93,231.44,2024-02-04,South
89390,45592,Tablet,Electronics,7,366.48,2565.36,2023-12-12,Central
89391,36644,Printer,Office,1,234.37,234.37,2024-06-22,Central
89392,45632,Phone,Electronics,3,36.29,108.87,2024-08-28,West
89393,97882,Phone,Electronics,6,279.6,1677.6,2023-11-25,West
89394,39425,Printer,Office,2,319.12,638.24,2023-02-18,East
89395,69580,Monitor,Electronics,1,42.72,42.72,2023-08-08,West
89396,85175,Printer,Office,3,20.65,61.95,2023-05-04,North
89397,58263,Phone,Electronics,4,258.16,1032.64,2023-06-04,West
89398,89128,Monitor,Electronics,6,,0.0,2023-08-10,Central
89399,50292,Phone,Electronics,2,455.24,910.48,2024-01-21,Central
89400,23303,Camera,Electronics,5,331.94,1659.7,2023-06-09,South
89401,49702,Tablet,Electronics,4,80.72,322.88,2024-06-07,West
89402,13201,Mouse,Accessories,4,355.02,1420.08,2023-04-04,South
89403,29881,Printer,Office,6,351.71,2110.26,2023-07-27,East
89404,21348,Mouse,Accessories,2,335.83,671.66,2024-09-13,East
89405,8646,Phone,Electronics,3,278.26,834.78,2024-04-09,West
89406,16204,Phone,Electronics,8,133.6,1068.8,2023-07-28,North
89407,83953,Laptop,Electronics,4,268.74,1074.96,2024-12-02,North
89408,85950,Camera,Electronics,9,407.27,3665.43,2023-11-26,South
89409,90635,Headphones,Accessories,3,304.87,914.61,2023-02-18,South
89410,3464,Phone,Electronics,8,275.98,2207.84,2023-11-03,Central
89411,97476,Speaker,Audio,1,356.61,356.61,2023-03-25,Central
89412,34921,Tablet,Electronics,6,304.38,1826.28,2023-09-08,South
89413,40993,Keyboard,Accessories,8,95.28,762.24,2023-08-03,Central
89414,18858,Mouse,Accessories,4,305.79,1223.16,2023-05-29,North
89415,94694,Keyboard,Accessories,6,12.57,75.42,2023-08-28,South
89416,99862,Keyboard,Accessories,6,304.42,1826.52,2023-07-11,North
89417,70533,Printer,Office,1,484.83,484.83,2023-06-28,Central
89418,8446,Laptop,Electronics,7,393.03,2751.21,2024-03-04,North
89419,42790,Monitor,Electronics,8,32.15,257.2,2024-08-29,South
89420,28581,Speaker,Audio,5,442.3,2211.5,2023-10-17,West
89421,91934,Printer,Office,7,27.84,194.88,2024-10-26,South
89422,65490,Monitor,Electronics,4,247.81,991.24,2024-04-04,North
89423,96884,Laptop,Electronics,4,52.75,211.0,2024-09-07,South
89424,83622,Monitor,Electronics,3,61.68,185.04,2024-01-08,South
89425,53859,Tablet,Electronics,5,274.91,1374.55,2024-10-12,West
89426,28985,Tablet,Electronics,5,127.95,639.75,2023-07-24,South
89427,78184,Monitor,Electronics,6,68.01,408.06,2023-05-25,Central
89428,70016,Tablet,Electronics,8,272.02,2176.16,2023-09-06,Central
89429,77883,Headphones,Accessories,1,484.67,484.67,2024-03-04,Central
89430,93300,Monitor,Electronics,8,437.23,3497.84,2023-01-13,West
89431,61274,Laptop,Electronics,2,175.08,350.16,2024-02-22,South
89432,67032,Phone,Electronics,5,155.61,778.05,2023-03-09,East
89433,42854,Monitor,Electronics,1,171.3,171.3,2024-11-07,West
89434,49707,Tablet,Electronics,7,26.97,188.79,2023-05-02,North
89435,14299,Tablet,Electronics,5,479.57,2397.85,2023-06-08,East
89436,19981,Headphones,Accessories,8,65.44,523.52,2024-05-29,South
89437,99797,Monitor,Electronics,2,471.1,942.2,2024-01-10,East
89438,18677,Laptop,Electronics,9,,0.0,2023-02-18,Central
89439,8094,Camera,Electronics,1,186.27,186.27,2024-12-17,Central
89440,80065,Tablet,Electronics,7,67.24,470.68,2023-01-07,East
89441,14351,Phone,Electronics,5,397.58,1987.9,2024-12-04,Central
89442,46696,Printer,Office,6,424.62,2547.72,2023-10-11,Central
89443,38103,Keyboard,Accessories,3,399.23,1197.69,2024-05-22,Central
89444,42233,Monitor,Electronics,7,361.73,2532.11,2023-01-05,North
89445,40456,Headphones,Accessories,1,424.69,424.69,2024-04-22,Central
89446,4578,Phone,Electronics,3,455.03,1365.09,2023-01-27,South
89447,27448,Headphones,Accessories,6,27.62,165.72,2024-05-17,North
89448,64492,Printer,Office,6,414.67,2488.02,2024-05-15,East
89449,8729,Headphones,Accessories,7,450.37,3152.59,2023-10-17,East
89450,27294,Mouse,Accessories,8,452.99,3623.92,2024-07-18,East
89451,90042,Phone,Electronics,8,335.25,2682.0,2023-12-05,West
89452,65803,Headphones,Accessories,7,29.24,204.68,2024-04-22,North
89453,51812,Keyboard,Accessories,2,424.12,848.24,2024-07-29,South
89454,55064,Laptop,Electronics,7,295.2,2066.4,2023-08-30,West
89455,97014,Monitor,Electronics,1,,0.0,2023-03-02,North
89456,5873,Headphones,Accessories,1,244.1,244.1,2024-09-07,North
89457,87918,Camera,Electronics,2,150.65,301.3,2023-06-09,South
89458,48322,Monitor,Electronics,6,106.32,637.92,2023-12-09,East
89459,49907,Laptop,Electronics,7,28.73,201.11,2024-07-30,Central
89460,23674,Camera,Electronics,8,376.84,3014.72,2023-08-23,South
89461,39433,Printer,Office,4,204.11,816.44,2023-02-25,South
89462,54718,Monitor,Electronics,9,423.65,3812.85,2023-05-25,North
89463,26249,Laptop,Electronics,4,424.73,1698.92,2023-08-30,Central
89464,35627,Tablet,Electronics,4,337.49,1349.96,2024-03-15,North
89465,99311,Monitor,Electronics,7,381.13,2667.91,2023-01-21,South
89466,81822,Laptop,Electronics,2,83.73,167.46,2023-05-28,West
89467,60900,Headphones,Accessories,6,193.63,1161.78,2024-08-12,Central
89468,29989,Headphones,Accessories,9,421.86,3796.74,2024-11-06,North
89469,84231,Tablet,Electronics,2,190.48,380.96,2024-08-07,East
89470,85943,Tablet,Electronics,8,308.58,2468.64,2024-01-29,Central
89471,98482,Speaker,Audio,8,468.37,3746.96,2023-01-21,South
89472,67144,Camera,Electronics,1,,0.0,2023-12-17,West
89473,23170,Keyboard,Accessories,3,362.37,1087.11,2024-05-01,Central
89474,38295,Speaker,Audio,1,400.13,400.13,2024-07-04,West
89475,92559,Speaker,Audio,2,252.12,504.24,2024-03-27,East
89476,11223,Phone,Electronics,1,395.87,395.87,2023-07-14,East
89477,79653,Keyboard,Accessories,8,409.75,3278.0,2023-10-25,West
89478,50630,Mouse,Accessories,2,241.92,483.84,2024-04-25,North
89479,46010,Speaker,Audio,7,31.77,222.39,2024-06-14,North
89480,16862,Camera,Electronics,7,198.88,1392.16,2024-03-18,North
89481,94930,Speaker,Audio,3,418.67,1256.01,2024-03-11,East
89482,21701,Keyboard,Accessories,1,48.82,48.82,2024-07-08,East
89483,59399,Laptop,Electronics,7,235.37,1647.59,2023-12-28,West
89484,55509,Phone,Electronics,5,156.2,781.0,2024-04-29,
89485,39974,Tablet,Electronics,6,,0.0,2024-01-30,South
89486,15424,Speaker,Audio,4,360.98,1443.92,2024-07-23,North
89487,16830,Speaker,Audio,1,322.18,322.18,2024-02-23,East
89488,64110,Tablet,Electronics,6,84.64,507.84,2023-04-11,South
89489,73061,Headphones,Accessories,4,82.23,328.92,2024-04-26,West
89490,24996,Tablet,Electronics,4,25.85,103.4,2024-01-14,
89491,77629,Monitor,Electronics,4,483.53,1934.12,2023-06-19,North
89492,68714,Speaker,Audio,8,236.26,1890.08,2024-07-19,East
89493,21484,Tablet,Electronics,5,309.82,1549.1,2023-07-31,Central
89494,39026,Speaker,Audio,7,376.93,2638.51,2023-12-05,South
89495,37812,Camera,Electronics,6,136.2,817.2,2024-02-25,East
89496,55899,Speaker,Audio,7,397.96,2785.72,2024-01-07,North
89497,6449,Headphones,Accessories,2,460.11,920.22,2023-12-18,East
89498,95195,Headphones,Accessories,4,349.21,1396.84,2023-11-27,West
89499,56168,Keyboard,Accessories,5,349.46,1747.3,2024-03-28,East
89500,68907,Monitor,Electronics,5,347.79,1738.95,2023-06-18,North
89501,60406,Monitor,Electronics,1,394.11,394.11,2024-09-05,Central
89502,40596,Mouse,Accessories,1,59.97,59.97,2024-11-19,West
89503,84977,Mouse,Accessories,6,,0.0,2023-12-31,South
89504,33050,Keyboard,Accessories,7,70.71,494.97,2024-03-31,Central
89505,3588,Mouse,Accessories,5,194.53,972.65,2023-04-03,West
89506,56534,Headphones,Accessories,4,403.88,1615.52,2024-02-13,East
89507,12845,Phone,Electronics,3,67.98,203.94,2024-04-05,West
89508,82278,Mouse,Accessories,2,109.88,219.76,2023-03-28,North
89509,4125,Tablet,Electronics,5,102.65,513.25,2023-08-27,North
89510,21720,Camera,Electronics,6,460.71,2764.26,2023-06-11,South
89511,94500,Headphones,Accessories,7,253.11,1771.77,2024-12-30,West
89512,26993,Laptop,Electronics,6,132.84,797.04,2024-02-27,North
89513,51775,Printer,Office,4,18.64,74.56,2023-10-08,East
89514,87512,Printer,Office,3,153.63,460.89,2023-02-22,North
89515,25353,Monitor,Electronics,3,354.68,1064.04,2023-01-29,West
89516,30717,Camera,Electronics,7,235.1,1645.7,2024-08-29,Central
89517,2891,Mouse,Accessories,6,181.66,1089.96,2023-05-19,North
89518,80435,Keyboard,Accessories,7,198.78,1391.46,2023-01-23,South
89519,10555,Headphones,Accessories,3,416.32,1248.96,2023-07-22,East
89520,97810,Speaker,Audio,2,387.14,774.28,2024-02-23,Central
89521,72295,Laptop,Electronics,6,316.88,1901.28,2024-12-25,West
89522,32046,Headphones,Accessories,9,142.72,1284.48,2023-11-22,South
89523,48548,Keyboard,Accessories,1,19.71,19.71,2023-01-21,East
89524,52207,Printer,Office,3,272.93,818.79,2023-06-22,North
89525,73707,Headphones,Accessories,7,196.76,1377.32,2024-05-15,Central
89526,37699,Headphones,Accessories,7,481.87,3373.09,2024-06-22,South
89527,27253,Camera,Electronics,9,159.59,1436.31,2024-07-31,North
89528,14098,Camera,Electronics,6,197.46,1184.76,2024-05-07,West
89529,44515,Camera,Electronics,3,293.65,880.95,2024-10-10,South
89530,48648,Monitor,Electronics,2,322.24,644.48,2024-08-18,South
89531,62762,Mouse,Accessories,5,270.88,1354.4,2024-11-10,South
89532,83533,Speaker,Audio,9,217.53,1957.77,2023-11-05,Central
89533,22019,Phone,Electronics,1,244.21,244.21,2023-10-26,Central
89534,23070,Headphones,Accessories,7,65.62,459.34,2023-08-20,West
89535,29464,Mouse,Accessories,2,195.1,390.2,2024-12-23,
89536,17198,Laptop,Electronics,7,84.57,591.99,2023-05-10,
89537,15019,Monitor,Electronics,5,49.25,246.25,2023-12-23,West
89538,80157,Camera,Electronics,7,96.4,674.8,2024-03-16,East
89539,71467,Speaker,Audio,2,181.43,362.86,2023-01-29,South
89540,83139,Tablet,Electronics,7,32.04,224.28,2023-11-10,East
89541,58646,Keyboard,Accessories,8,351.12,2808.96,2023-10-15,Central
89542,81874,Monitor,Electronics,7,147.69,1033.83,2024-04-15,North
89543,45022,Tablet,Electronics,9,178.46,1606.14,2023-09-25,East
89544,88195,Camera,Electronics,1,474.22,474.22,2024-10-09,West
89545,57166,Mouse,Accessories,7,438.34,3068.38,2024-03-28,South
89546,4320,Laptop,Electronics,7,17.17,120.19,2023-01-24,South
89547,17809,Keyboard,Accessories,7,325.19,2276.33,2023-04-20,East
89548,52131,Laptop,Electronics,6,107.95,647.7,2023-02-01,North
89549,81475,Headphones,Accessories,8,262.87,2102.96,2024-10-18,South
89550,15554,Laptop,Electronics,2,161.22,322.44,2023-07-11,West
89551,75791,Mouse,Accessories,3,338.51,1015.53,2023-05-21,North
89552,89030,Speaker,Audio,8,106.58,852.64,2023-05-04,North
89553,19018,Monitor,Electronics,9,478.16,4303.44,2024-08-08,West
89554,55860,Laptop,Electronics,3,,0.0,2024-05-29,Central
89555,88685,Monitor,Electronics,1,314.59,314.59,2024-11-01,East
89556,31561,Monitor,Electronics,1,206.58,206.58,2023-03-26,East
89557,40003,Speaker,Audio,6,,0.0,2024-05-13,East
89558,45510,Mouse,Accessories,8,325.08,2600.64,2023-08-16,West
89559,46900,Keyboard,Accessories,5,327.92,1639.6,2023-11-16,North
89560,33898,Headphones,Accessories,3,341.35,1024.05,2023-01-04,South
89561,53594,Monitor,Electronics,3,424.55,1273.65,2024-12-14,South
89562,27738,Camera,Electronics,5,128.88,644.4,2024-08-28,Central
89563,79496,Camera,Electronics,8,442.0,3536.0,2024-04-06,East
89564,68584,Camera,Electronics,6,378.82,2272.92,2024-11-15,North
89565,17236,Printer,Office,2,246.74,493.48,2023-07-04,East
89566,85226,Mouse,Accessories,3,493.68,1481.04,2023-06-20,East
89567,27236,Phone,Electronics,1,371.5,371.5,2023-06-18,South
89568,53367,Speaker,Audio,6,160.05,960.3,2024-02-22,Central
89569,93705,Keyboard,Accessories,6,405.56,2433.36,2023-07-16,East
89570,68499,Laptop,Electronics,7,64.55,451.85,2024-02-15,North
89571,93842,Headphones,Accessories,9,125.72,1131.48,2023-03-29,South
89572,60674,Camera,Electronics,2,47.04,94.08,2024-01-15,North
89573,81088,Mouse,Accessories,7,400.6,2804.2,2024-04-05,North
89574,46914,Keyboard,Accessories,2,41.7,83.4,2023-08-08,East
89575,17674,Headphones,Accessories,8,344.93,2759.44,2023-05-03,East
89576,18552,Camera,Electronics,9,68.76,618.84,2024-02-12,West
89577,59902,Mouse,Accessories,6,18.42,110.52,2023-10-18,North
89578,15249,Phone,Electronics,7,197.64,1383.48,2024-10-16,South
89579,45151,Monitor,Electronics,6,10.44,62.64,2023-01-27,South
89580,46860,Printer,Office,9,16.61,149.49,2024-05-08,South
89581,8993,Monitor,Electronics,7,,0.0,2024-11-18,South
89582,84834,Camera,Electronics,1,322.28,322.28,2024-07-05,West
89583,8479,Speaker,Audio,8,,0.0,2024-03-27,
89584,32164,Tablet,Electronics,3,151.24,453.72,2023-06-21,North
89585,85826,Speaker,Audio,1,138.35,138.35,2023-04-28,West
89586,4722,Camera,Electronics,7,102.56,717.92,2023-02-27,Central
89587,9959,Speaker,Audio,2,47.43,94.86,2024-01-05,North
89588,84531,Printer,Office,2,165.73,331.46,2024-08-01,East
89589,27867,Mouse,Accessories,7,11.02,77.14,2024-09-28,West
89590,91174,Keyboard,Accessories,1,385.22,385.22,2024-01-28,South
89591,15921,Printer,Office,9,268.52,2416.68,2023-05-27,
89592,17216,Camera,Electronics,7,498.02,3486.14,2023-12-13,South
89593,57935,Phone,Electronics,8,438.93,3511.44,2024-07-12,West
89594,95388,Headphones,Accessories,6,94.73,568.38,2024-06-05,East
89595,76242,Laptop,Electronics,8,240.31,1922.48,2023-05-25,West
89596,61332,Keyboard,Accessories,6,279.31,1675.86,2023-10-20,Central
89597,27253,Tablet,Electronics,3,456.61,1369.83,2024-12-03,Central
89598,7850,Headphones,Accessories,5,229.47,1147.35,2024-01-20,Central
89599,78422,Headphones,Accessories,5,470.52,2352.6,2023-06-17,West
89600,12646,Laptop,Electronics,8,291.81,2334.48,2023-01-17,West
89601,18321,Laptop,Electronics,5,332.68,1663.4,2023-03-01,South
89602,44643,Printer,Office,8,86.93,695.44,2024-04-07,Central
89603,36316,Monitor,Electronics,6,36.98,221.88,2024-11-23,North
89604,86799,Headphones,Accessories,3,269.64,808.92,2023-05-11,Central
89605,25045,Monitor,Electronics,4,418.52,1674.08,2023-03-08,East
89606,65558,Phone,Electronics,3,318.74,956.22,2023-02-06,Central
89607,45979,Mouse,Accessories,6,52.85,317.1,2023-03-13,South
89608,24639,Speaker,Audio,8,410.96,3287.68,2024-01-31,West
89609,98119,Camera,Electronics,9,456.97,4112.73,2024-03-03,East
89610,79678,Tablet,Electronics,5,445.14,2225.7,2023-02-06,West
89611,73942,Speaker,Audio,4,365.44,1461.76,2024-12-10,North
89612,46437,Tablet,Electronics,8,361.12,2888.96,2024-12-18,Central
89613,21370,Mouse,Accessories,1,430.5,430.5,2024-04-17,East
89614,64968,Tablet,Electronics,4,249.44,997.76,2024-06-04,
89615,96676,Speaker,Audio,3,180.9,542.7,2024-12-24,East
89616,27342,Mouse,Accessories,1,113.15,113.15,2023-08-26,South
89617,68452,Tablet,Electronics,7,370.55,2593.85,2023-03-02,West
89618,85995,Headphones,Accessories,4,132.3,529.2,2023-05-27,West
89619,45963,Keyboard,Accessories,9,,0.0,2024-12-24,South
89620,8917,Laptop,Electronics,6,193.75,1162.5,2024-07-06,South
89621,91709,Camera,Electronics,3,103.3,309.9,2024-10-14,West
89622,11548,Keyboard,Accessories,7,265.72,1860.04,2023-03-03,
89623,76520,Speaker,Audio,1,460.98,460.98,2023-10-20,East
89624,48379,Mouse,Accessories,7,213.75,1496.25,2024-12-18,West
89625,73190,Speaker,Audio,9,463.55,4171.95,2023-10-20,North
89626,70826,Keyboard,Accessories,2,299.38,598.76,2024-03-24,South
89627,20892,Camera,Electronics,9,262.94,2366.46,2024-11-25,South
89628,10659,Mouse,Accessories,8,17.58,140.64,2023-11-05,South
89629,13668,Laptop,Electronics,9,176.24,1586.16,2024-09-12,West
89630,20824,Keyboard,Accessories,6,88.03,528.18,2023-12-17,East
89631,86696,Printer,Office,9,444.06,3996.54,2024-08-06,Central
89632,9654,Speaker,Audio,2,267.66,535.32,2023-09-13,South
89633,68335,Phone,Electronics,8,126.22,1009.76,2023-11-17,North
89634,38935,Mouse,Accessories,5,89.92,449.6,2024-03-12,North
89635,81906,Camera,Electronics,8,372.97,2983.76,2024-06-29,Central
89636,60275,Headphones,Accessories,3,358.63,1075.89,2024-11-02,West
89637,76809,Phone,Electronics,3,13.45,40.35,2024-02-11,
89638,82868,Speaker,Audio,1,155.29,155.29,2023-06-05,South
89639,90407,Printer,Office,9,106.65,959.85,2023-02-05,East
89640,80347,Headphones,Accessories,5,362.6,1813.0,2023-08-16,East
89641,38176,Camera,Electronics,7,457.2,3200.4,2024-05-02,South
89642,92032,Laptop,Electronics,9,441.11,3969.99,2024-08-20,West
89643,35669,Phone,Electronics,2,257.19,514.38,2023-02-02,Central
89644,58959,Tablet,Electronics,8,418.94,3351.52,2023-11-29,West
89645,24449,Laptop,Electronics,8,499.72,3997.76,2024-01-02,East
89646,81407,Printer,Office,5,410.73,2053.65,2023-07-22,West
89647,11437,Printer,Office,2,300.57,601.14,2024-06-18,East
89648,96213,Monitor,Electronics,8,355.3,2842.4,2024-10-17,South
89649,48806,Keyboard,Accessories,6,56.84,341.04,2024-09-24,East
89650,84975,Camera,Electronics,5,142.17,710.85,2023-01-10,East
89651,50323,Headphones,Accessories,2,198.52,397.04,2023-05-06,West
89652,14868,Monitor,Electronics,2,,0.0,2023-03-17,Central
89653,12331,Headphones,Accessories,7,117.74,824.18,2023-05-16,North
89654,88470,Laptop,Electronics,2,25.97,51.94,2024-12-28,West
89655,60748,Laptop,Electronics,9,170.63,1535.67,2024-03-22,Central
89656,15021,Headphones,Accessories,3,227.64,682.92,2023-09-24,East
89657,36973,Printer,Office,5,134.66,673.3,2023-12-27,West
89658,57621,Camera,Electronics,2,253.19,506.38,2024-09-13,North
89659,46167,Camera,Electronics,3,454.55,1363.65,2023-11-23,North
89660,8334,Tablet,Electronics,1,73.98,73.98,2023-07-31,East
89661,51492,Phone,Electronics,6,211.21,1267.26,2024-01-05,West
89662,18235,Mouse,Accessories,9,29.55,265.95,2024-07-03,South
89663,31743,Keyboard,Accessories,7,374.52,2621.64,2024-12-01,South
89664,67033,Laptop,Electronics,5,333.34,1666.7,2024-10-20,Central
89665,68820,Printer,Office,7,453.26,3172.82,2023-12-10,North
89666,8844,Mouse,Accessories,3,23.33,69.99,2024-03-21,West
89667,51475,Headphones,Accessories,2,477.18,954.36,2024-07-25,West
89668,26324,Phone,Electronics,2,415.95,831.9,2024-05-26,Central
89669,44701,Speaker,Audio,2,173.45,346.9,2023-02-28,West
89670,80694,Keyboard,Accessories,9,285.65,2570.85,2024-02-10,Central
89671,41549,Tablet,Electronics,7,410.36,2872.52,2023-04-08,North
89672,59031,Mouse,Accessories,4,423.17,1692.68,2023-09-16,North
89673,3347,Speaker,Audio,4,102.62,410.48,2024-09-12,South
89674,49745,Printer,Office,6,84.27,505.62,2023-06-28,North
89675,77351,Phone,Electronics,7,320.26,2241.82,2023-02-02,South
89676,65220,Monitor,Electronics,7,474.57,3321.99,2024-02-14,South
89677,96682,Laptop,Electronics,7,298.42,2088.94,2023-04-01,North
89678,78716,Monitor,Electronics,9,103.5,931.5,2023-12-30,Central
89679,13966,Monitor,Electronics,6,82.01,492.06,2023-06-23,West
89680,7001,Speaker,Audio,5,319.81,1599.05,2023-07-04,East
89681,29654,Laptop,Electronics,5,55.05,275.25,2024-03-17,Central
89682,81494,Speaker,Audio,5,124.22,621.1,2023-11-09,South
89683,84844,Printer,Office,2,161.43,322.86,2024-08-06,West
89684,72804,Headphones,Accessories,2,468.43,936.86,2023-12-28,West
89685,71159,Printer,Office,9,126.57,1139.13,2024-01-29,South
89686,67215,Printer,Office,8,129.52,1036.16,2024-06-30,Central
89687,31927,Laptop,Electronics,6,163.69,982.14,2024-07-07,Central
89688,68389,Camera,Electronics,4,87.72,350.88,2024-02-10,North
89689,65303,Laptop,Electronics,6,496.83,2980.98,2023-01-06,West
89690,9155,Keyboard,Accessories,3,488.22,1464.66,2024-08-07,West
89691,91806,Monitor,Electronics,8,52.61,420.88,2023-02-10,West
89692,75974,Monitor,Electronics,4,472.11,1888.44,2023-09-21,Central
89693,22747,Speaker,Audio,1,399.67,399.67,2023-03-23,Central
89694,29467,Laptop,Electronics,6,211.53,1269.18,2024-03-21,Central
89695,68284,Camera,Electronics,2,434.01,868.02,2023-04-01,Central
89696,25144,Camera,Electronics,8,371.96,2975.68,2024-09-16,
89697,81385,Headphones,Accessories,5,333.36,1666.8,2024-03-25,North
89698,47540,Phone,Electronics,3,279.94,839.82,2024-06-03,West
89699,10435,Headphones,Accessories,3,303.15,909.45,2024-03-26,North
89700,69445,Printer,Office,8,30.92,247.36,2023-04-05,North
89701,93516,Printer,Office,3,361.13,1083.39,2023-05-10,West
89702,33863,Mouse,Accessories,1,346.03,346.03,2024-09-19,North
89703,95973,Headphones,Accessories,2,291.21,582.42,2024-09-23,North
89704,72325,Speaker,Audio,9,307.07,2763.63,2023-06-16,East
89705,73573,Printer,Office,6,201.88,1211.28,2023-11-16,South
89706,36688,Laptop,Electronics,4,75.97,303.88,2023-09-19,Central
89707,52044,Laptop,Electronics,6,401.5,2409.0,2023-05-18,North
89708,22996,Printer,Office,9,40.78,367.02,2024-11-20,North
89709,60791,Camera,Electronics,8,358.96,2871.68,2024-03-15,East
89710,86093,Mouse,Accessories,2,317.69,635.38,2024-01-25,South
89711,65195,Phone,Electronics,5,248.75,1243.75,2024-01-13,West
89712,87512,Camera,Electronics,4,237.7,950.8,2023-03-30,West
89713,16259,Headphones,Accessories,7,24.25,169.75,2023-12-09,North
89714,61141,Printer,Office,3,60.73,182.19,2023-06-13,Central
89715,30193,Printer,Office,4,497.75,1991.0,2023-09-06,East
89716,56821,Tablet,Electronics,8,193.69,1549.52,2023-10-25,Central
89717,10986,Tablet,Electronics,4,227.17,908.68,2023-02-09,East
89718,38932,Printer,Office,5,144.05,720.25,2023-03-26,East
89719,37675,Speaker,Audio,8,470.64,3765.12,2024-01-29,
89720,53234,Mouse,Accessories,4,131.75,527.0,2024-12-09,East
89721,74765,Headphones,Accessories,9,109.33,983.97,2023-06-09,South
89722,57801,Headphones,Accessories,2,491.91,983.82,2024-12-31,South
89723,88665,Keyboard,Accessories,1,238.67,238.67,2023-08-08,North
89724,29149,Printer,Office,6,69.26,415.56,2023-06-26,South
89725,37756,Camera,Electronics,6,147.5,885.0,2024-08-11,Central
89726,47751,Camera,Electronics,6,83.88,503.28,2024-03-06,North
89727,61994,Speaker,Audio,3,475.4,1426.2,2024-06-13,West
89728,85145,Monitor,Electronics,4,329.62,1318.48,2024-10-10,Central
89729,59888,Speaker,Audio,3,35.33,105.99,2024-11-22,Central
89730,95925,Mouse,Accessories,3,462.61,1387.83,2024-03-04,North
89731,47781,Speaker,Audio,6,34.69,208.14,2023-04-12,South
89732,53419,Laptop,Electronics,6,266.54,1599.24,2024-04-30,West
89733,69726,Printer,Office,1,146.55,146.55,2023-11-01,South
89734,15524,Speaker,Audio,1,193.81,193.81,2024-01-02,East
89735,15930,Phone,Electronics,9,,0.0,2023-02-16,South
89736,34035,Speaker,Audio,2,332.26,664.52,2024-06-03,East
89737,8409,Tablet,Electronics,9,433.27,3899.43,2023-08-05,Central
89738,42070,Monitor,Electronics,1,139.52,139.52,2024-03-12,Central
89739,35455,Mouse,Accessories,3,416.95,1250.85,2023-10-22,North
89740,62178,Laptop,Electronics,8,97.45,779.6,2024-10-13,West
89741,96962,Mouse,Accessories,7,492.34,3446.38,2023-01-24,North
89742,57009,Printer,Office,9,103.44,930.96,2023-06-01,
89743,95358,Mouse,Accessories,1,193.74,193.74,2024-12-11,South
89744,60825,Tablet,Electronics,9,276.05,2484.45,2023-01-15,North
89745,63674,Phone,Electronics,1,366.3,366.3,2023-10-30,North
89746,83830,Mouse,Accessories,7,94.62,662.34,2023-11-08,Central
89747,58292,Tablet,Electronics,2,145.57,291.14,2023-12-17,Central
89748,96915,Phone,Electronics,9,78.76,708.84,2024-02-22,West
89749,63688,Mouse,Accessories,1,,0.0,2023-07-14,East
89750,34194,Tablet,Electronics,7,421.93,2953.51,2024-08-23,South
89751,43508,Monitor,Electronics,1,279.71,279.71,2023-01-22,East
89752,65031,Camera,Electronics,5,371.16,1855.8,2024-11-18,East
89753,29550,Mouse,Accessories,1,111.74,111.74,2023-02-10,East
89754,73581,Tablet,Electronics,9,471.27,4241.43,2024-09-21,West
89755,1549,Tablet,Electronics,1,329.33,329.33,2023-03-05,North
89756,73206,Speaker,Audio,8,159.06,1272.48,2024-06-01,South
